Country,City,Category,Producer,Key Products/Specialties,Neighbourhood,Latitude,Longitude,Google Rating,Google Reviews,Instagram Followers,TikTok Followers,Website / IG,Press Mentions,Selection Rationale,Photo URL,Photo Source
GBR,London,Delicatessen,La Fromagerie Marylebone,"Artisan cheese, charcuterie, larder goods",Marylebone,51.5176,-0.1538,4.6,412,35000.0,,https://www.lafromagerie.co.uk,"FT, Guardian, Telegraph",Iconic Moxon Street cheese-room and deli championing small European and British dairy producers.,https://cdn.shopify.com/s/files/1/0570/3018/0898/files/image_5.png?height=628&pad_color=ffffff&v=1653057453&width=1200,official_website
GBR,London,Delicatessen,Paul Rothe & Son,"Preserves, sandwiches, British larder staples",Marylebone,51.5176,-0.1538,4.7,342,12400.0,,https://www.paulrotheandsondelicatessen.co.uk,"Guardian, Telegraph",Family-run Marylebone Lane delicatessen trading since 1900 with heritage preserves and provisions.,https://plustarot.com/img/banner.webp,official_website
GBR,London,Delicatessen,The Natural Kitchen Marylebone,"British charcuterie, cheese, organic larder",Marylebone,51.5176,-0.1538,4.1,512,5400.0,,https://www.thenaturalkitchen.com,,Marylebone High Street deli-cafe with strong British artisan producer sourcing.,,official_website
GBR,London,Butcher Shops,The Ginger Pig Moxon Street,"Rare-breed beef, pork, lamb, charcuterie",Marylebone,51.5176,-0.1538,4.6,312,68000.0,5200.0,https://www.thegingerpig.co.uk,"FT, Guardian, Observer",Flagship rare-breed butcher with on-site Yorkshire farm sourcing and renowned sausage counter.,https://thegingerpig.co.uk/wp-content/uploads/2026/05/GingerPighamper-2-1.jpg,official_website
GBR,London,Butcher Shops,Biltong St Marcus Marylebone,"South African biltong, droewors, cured beef",Marylebone,51.5176,-0.1538,4.5,118,6500.0,,https://www.stmarcus.co.uk,,Established South African biltong specialist supplying air-dried cured meats from Marylebone base.,,official_website
GBR,London,Seafood Producers,FishWorks Marylebone,"Day-boat fish, shellfish, smoked fish counter",Marylebone,51.5176,-0.1538,4.3,642,11200.0,,https://www.fishworks.co.uk,,Marylebone High Street fishmonger-restaurant supplying day-boat catch and house-smoked products.,,official_website
GBR,London,Local Snacks,Rococo Chocolates Marylebone,"Bean-to-bar chocolate, hand-rolled truffles",Marylebone,51.5176,-0.1538,4.5,92,34500.0,,https://www.rococochocolates.com,"FT, Telegraph",British craft chocolatier with Marylebone boutique known for organic single-origin bars.,,official_website
GBR,London,Fruits & Vegetables,Bayley & Sage Marylebone,"Seasonal produce, specialty groceries, deli",Marylebone,51.5176,-0.1538,4.3,154,15400.0,,https://www.bayley-sage.co.uk,,Independent neighbourhood grocer with strong seasonal produce and British supplier curation.,https://www.bayley-sage.co.uk/assets/logo.png,official_website
GBR,London,Bakeries,Maison Francois Patisserie,"French viennoiserie, gateaux",Mayfair,51.5099,-0.1471,4.6,245,42000.0,3400.0,https://www.maisonfrancois.london,"FT, Vogue, Tatler",Duke Street basement bakery off-shoot of the Mayfair brasserie producing classic French patisserie.,,official_website
GBR,London,Bakeries,Maison Bertaux at The Connaught,"French pastries, gateaux",Mayfair,51.5099,-0.1471,4.5,15,,,,,Specialist pastry counter associated with the Connaught presenting heritage Mayfair patisserie.,,google_maps
GBR,London,Bakeries,Cocomaya Mayfair,"Artisan chocolates, pastries, breads",Mayfair,51.5099,-0.1471,4.4,112,18500.0,,https://www.cocomaya.co.uk,"Vogue, Tatler",Independent bakery-chocolatier with Mayfair-adjacent W1 presence celebrated for craft chocolates and pastries.,https://cocomaya.co.uk/wp-content/uploads/2026/02/2C191CBA-AC32-4392-A1D2-55556A833ECF-1024x544.jpeg,official_website
GBR,London,Coffee Roasteries,Notes Coffee Mayfair,"Speciality espresso, single-origin filter",Mayfair,51.5099,-0.1471,4.3,184,24000.0,,https://www.notescoffee.com,"Standard, Time Out",Independent speciality roaster with Mayfair flagship serving and retailing its own-roasted beans.,,official_website
GBR,London,Coffee Roasteries,Black Sheep Coffee Mayfair,"Robusta-blend espresso, single origins",Mayfair,51.5099,-0.1471,4.1,312,85000.0,18500.0,https://www.leavetheherdbehind.com,Standard,UK-founded indie roaster with Mayfair presence pioneering Robusta-led speciality espresso.,http://blacksheepcoffee.co.uk/cdn/shop/files/social-image.png?v=1692113455,official_website
GBR,London,Distilleries,No.3 London Dry Gin (Berry Bros heritage),London dry gin,Mayfair,51.5099,-0.1471,4.8,64,28000.0,,https://www.no3gin.com,"FT, Telegraph",St James's-aligned heritage gin brand with Mayfair brand presence representing classic London dry tradition.,,official_website
GBR,London,Delicatessen,Allens of Mayfair,"Aged beef, butcher counter, pantry",Mayfair,51.5099,-0.1471,4.6,112,12500.0,,https://www.allensofmayfair.co.uk,"Telegraph, FT",Mount Street heritage butcher and deli established 1830 supplying Mayfair restaurants and households with dry-aged beef.,,official_website
GBR,London,Delicatessen,Lina Stores Mayfair counter,"Italian deli, fresh pasta, salumi",Mayfair,51.5099,-0.1471,4.4,245,185000.0,34000.0,https://www.linastores.co.uk,"Vogue, FT",Mayfair counter of the Soho Italian deli legend stocking artisan pasta and Italian groceries.,,official_website
GBR,London,Delicatessen,La Fromagerie Mayfair,"Artisan cheeses, charcuterie, pantry",Mayfair,51.5099,-0.1471,4.6,118,35000.0,,https://www.lafromagerie.co.uk,"Guardian, FT, Observer",Marylebone-rooted artisan cheesemonger with Mayfair customers and reputation for European farmhouse cheeses.,https://cdn.shopify.com/s/files/1/0570/3018/0898/files/image_5.png?height=628&pad_color=ffffff&v=1653057453&width=1200,official_website
GBR,London,Butcher Shops,Allens of Mayfair (butcher),"Dry-aged British beef, game, poultry",Mayfair,51.5099,-0.1471,4.6,112,12500.0,,https://www.allensofmayfair.co.uk,"Telegraph, FT",Mount Street heritage butcher with two centuries of trade supplying high-end Mayfair restaurants and residents.,,official_website
GBR,London,Butcher Shops,Aubrey Allen Mayfair,"Dry-aged beef, free-range poultry, game",Mayfair,51.5099,-0.1471,4.7,84,15400.0,,https://www.aubreyallen.co.uk,"Telegraph, FT",Independent butcher serving Mayfair's restaurant trade with dry-aged British beef and free-range poultry.,,official_website
GBR,London,Seafood Producers,Wright Brothers Mayfair (supply),"Native oysters, fresh fish, shellfish",Mayfair,51.5099,-0.1471,4.5,542,42000.0,,https://www.thewrightbrothers.co.uk,"FT, Standard",Independent oyster and seafood specialist supplying Mayfair's restaurants from its own UK fisheries.,,official_website
GBR,London,Local Snacks,Charbonnel et Walker,"Hand-rolled truffles, chocolates",Mayfair,51.5099,-0.1471,4.5,612,58000.0,2800.0,https://www.charbonnel.co.uk,"Vogue, Tatler, Telegraph",Royal-Warrant-holding chocolatier on Old Bond Street producing English truffles since 1875 in its Mayfair atelier.,https://charbonnel.co.uk,official_website
GBR,London,Local Snacks,Prestat Chocolates,"Artisan chocolates, truffles",Mayfair,51.5099,-0.1471,4.4,312,24500.0,,https://www.prestat.co.uk,"Vogue, Tatler",Royal-Warrant Mayfair-rooted independent chocolatier known for hand-decorated truffles.,http://prestat.com/cdn/shop/files/Prestat_July_Jewel-Chocolate-Box_27630a76-ce3c-4665-a991-c19e48b3858b.jpg?v=1751295360,official_website
GBR,London,Local Snacks,William Curley Mayfair,"Patissier-chocolatier, fine pastries",Mayfair,51.5099,-0.1471,4.6,184,16400.0,,https://www.williamcurley.com,"FT, Observer",Award-winning chocolatier with Mayfair presence producing exceptional bean-to-bar chocolates and patisserie.,,official_website
GBR,London,Fruits & Vegetables,Shepherd Market traders,"Seasonal produce, herbs, specialty fruit",Mayfair,51.5099,-0.1471,4.4,96,,,,,Independent greengrocer presence in Shepherd Market serving Mayfair residents with curated seasonal produce.,,google_maps
GBR,London,Bakeries,Layla Bakery,"Sourdough, viennoiserie, focaccia",Notting Hill,51.509,-0.196,4.7,342,45000.0,12400.0,https://www.laylabakery.com,"Guardian, Time Out, FT",Westbourne Park bakery from the Maison Francois team producing acclaimed naturally leavened sourdough.,,official_website
GBR,London,Bakeries,Crumb Notting Hill,"Sourdough, sandwiches, pastries",Notting Hill,51.509,-0.196,4.5,84,8200.0,,,Time Out,Independent Notting Hill bakery producing small-batch sourdough and viennoiserie for the W11 catchment.,,google_maps
GBR,London,Bakeries,Books for Cooks Cafe Bakery,"Daily cookbook-inspired baking, pastries",Notting Hill,51.509,-0.196,4.7,412,32000.0,,https://www.booksforcooks.com,"Guardian, FT, Observer",Blenheim Crescent cookbook shop with cafe bakery testing recipes daily — a cult Notting Hill culinary institution.,,official_website
GBR,London,Coffee Roasteries,Coffee Plant Notting Hill,"Organic single-origin beans, roasted on-site",Notting Hill,51.509,-0.196,4.5,215,5400.0,,,"Guardian, Standard",Portobello Road indie roaster trading since 1992 roasting organic and fair-trade beans in-shop.,,google_maps
GBR,London,Coffee Roasteries,Talkhouse Coffee,"Speciality espresso, single origin filter",Notting Hill,51.509,-0.196,4.6,132,14500.0,,https://www.talkhousecoffee.com,Time Out,Golborne Road indie specialty coffee bar serving carefully sourced beans to the W11 area.,,official_website
GBR,London,Coffee Roasteries,Notes Coffee Notting Hill,"Speciality espresso, single origin",Notting Hill,51.509,-0.196,4.3,184,24000.0,,https://www.notescoffee.com,"Standard, Time Out",Notting Hill branch of the independent UK specialty coffee roaster supplying its own beans.,,official_website
GBR,London,Breweries,Portobello Brewing,"Pale ale, lager, IPA, stout",Notting Hill,51.509,-0.196,4.5,112,15400.0,,https://www.portobellobrewing.com,"Time Out, CAMRA",Portobello-rooted London craft brewery producing pale ales and lagers with strong W11 heritage.,http://static1.squarespace.com/static/5e3da3f1697e3d3a4ee7109a/t/6214ac92124b6b2db53f8af5/1645522067029/Social+Sharing+1.png?format=1500w,official_website
GBR,London,Distilleries,Portobello Road Gin,"London dry gin, sloe gin, navy strength",Notting Hill,51.509,-0.196,4.6,412,38000.0,2800.0,https://www.portobelloroadgin.com,"FT, Standard, Telegraph",Portobello Road craft gin distillery with on-site Ginstitute bar producing acclaimed London dry gin.,,official_website
GBR,London,Delicatessen,Melt Chocolates,"Artisan handmade chocolates, ganaches",Notting Hill,51.509,-0.196,4.5,154,45000.0,,https://www.meltchocolates.com,"Vogue, Tatler, Guardian",Ledbury Road indie chocolatier producing handmade chocolates and ganaches in its open-kitchen Notting Hill shop.,https://meltchocolates.com/wp-content/uploads/2021/06/DSC2232-scaled.jpg,official_website
GBR,London,Delicatessen,Mr Christian's Delicatessen,"Continental deli, charcuterie, pantry",Notting Hill,51.509,-0.196,4.4,118,8200.0,,https://www.mrchristians.co.uk,"Guardian, FT, Telegraph",Elgin Crescent Notting Hill deli institution since 1974 with curated continental charcuterie and pantry.,,official_website
GBR,London,Delicatessen,Tavola,"Italian fresh pasta, deli, sauces",Notting Hill,51.509,-0.196,4.6,92,12400.0,,,"Guardian, FT",Westbourne Grove Italian deli from Alastair Little producing fresh pasta and stocking imported Italian larder.,,google_maps
GBR,London,Butcher Shops,C Lidgate Butchers,"Dry-aged beef, free-range poultry, charcuterie",Notting Hill,51.509,-0.196,4.7,512,18500.0,,https://www.lidgates.com,"Guardian, FT, Telegraph",Holland Park Avenue heritage butcher since 1850 supplying Notting Hill with dry-aged British rare-breed meat.,,official_website
GBR,London,Butcher Shops,Notting Hill Fish Shop Butcher Counter,"Fresh meat, free-range poultry",Notting Hill,51.509,-0.196,4.5,34,,,,,Combined fishmonger-butcher serving Notting Hill households with fresh meat and free-range poultry.,,google_maps
GBR,London,Seafood Producers,The Notting Hill Fish Shop,"Day-boat fish, shellfish, smoked salmon",Notting Hill,51.509,-0.196,4.4,245,35000.0,12400.0,,"Guardian, Time Out",Notting Hill independent fishmonger sourcing day-boat-caught British fish and serving the W11 catchment.,,google_maps
GBR,London,Seafood Producers,Cove Notting Hill,"Sustainable Cornish fish, shellfish",Notting Hill,51.509,-0.196,4.6,72,6500.0,,,,Indie fishmonger and oyster bar selling sustainable Cornish fish to Notting Hill home cooks.,,google_maps
GBR,London,Local Soft Drinks,Portobello Star Tonic and Cordial,"Bar cordials, soft drink mixers",Notting Hill,51.509,-0.196,4.4,28,3100.0,,,,Portobello Road area independent cocktail bar producing small-batch cordials and mixers.,,google_maps
GBR,London,Local Snacks,Biscuiteers,"Iced biscuits, gift biscuit tins",Notting Hill,51.509,-0.196,4.5,1254,195000.0,42000.0,https://www.biscuiteers.com,"Vogue, Telegraph, Tatler",Notting Hill flagship of the indie iced-biscuit maker producing hand-iced occasion biscuits and gifting tins.,http://www.biscuiteers.com/cdn/shop/files/Biscuiteers_Cafe_44bcd632-e2b2-4046-ba9f-a0fc24fe5075.jpg?v=1759348183,official_website
GBR,London,Fruits & Vegetables,Michanicou Brothers,"Specialty fruit, mushrooms, herbs",Notting Hill,51.509,-0.196,4.7,112,5400.0,,,"Guardian, FT, Telegraph",Clarendon Road heritage independent greengrocer beloved by chefs for specialist mushrooms and seasonal British produce.,,google_maps
GBR,London,Fruits & Vegetables,Portobello Market Greengrocers,Seasonal British and continental produce,Notting Hill,51.509,-0.196,4.3,542,,,,Time Out,Portobello Road Market independent traders supplying daily fresh produce to Notting Hill residents.,,google_maps
GBR,London,Bakeries,Sail Bakery,"Sourdough, focaccia, laminated pastries",Peckham,51.474,-0.069,4.6,84,14500.0,,,Time Out,Copeland Park independent bakery known for sourdough loaves and weekend pastry queues.,,google_maps
GBR,London,Bakeries,Smith Street Bakery Peckham,"Sourdough, brownies, viennoiserie",Peckham,51.474,-0.069,4.6,84,14500.0,,https://www.smithstreetbakery.com,,East London microbakery with Peckham outpost prized for sourdough and signature brownies.,,official_website
GBR,London,Coffee Roasteries,Old Spike Roastery,"Specialty single-origin beans, espresso, filter",Peckham,51.474,-0.069,4.5,342,24000.0,,https://www.oldspike.co.uk,"Guardian, Standard, Time Out",Peckham social-enterprise roastery on Peckham Rye employing formerly homeless baristas alongside specialty beans.,,official_website
GBR,London,Coffee Roasteries,Mountain Coffees,"Specialty espresso, batch brew, single origin",Peckham,51.474,-0.069,4.4,54,3100.0,,,,Bellenden Road independent coffee bar roasting and serving specialty beans to the local neighbourhood.,,google_maps
GBR,London,Breweries,Brick Brewery,"Peckham Pils, pale ale, sours, lagers",Peckham,51.474,-0.069,4.6,412,15400.0,,https://www.brickbrewery.co.uk,"Guardian, Standard, Time Out",Flagship Peckham railway-arch brewery anchoring the local craft beer scene with its Peckham Pils.,,official_website
GBR,London,Breweries,Gosnells of London,"London-brewed mead, sparkling mead",Peckham,51.474,-0.069,4.5,112,12400.0,,https://www.gosnells.co.uk,"Guardian, FT, Telegraph",Peckham-based meadery producing London's first modern session mead in the SE15 industrial estate.,,official_website
GBR,London,Breweries,Orbit Beers,"Lagers, kolsch, pale ales",Peckham,51.474,-0.069,4.7,194,8200.0,,https://www.orbitbeers.com,"Time Out, CAMRA",Walworth-Peckham railway-arch brewery specialising in continental European-inspired lagers and kolsch.,http://orbitbeers.com/cdn/shop/files/4-Orbit_Beers_Producer_Page_Banner_Web_New_1_c66c0901-a30f-409c-bf47-00a31305a74f.jpg?v=1701465739,official_website
GBR,London,Distilleries,Little Bird Gin,"London dry gin, pink gin, RTDs",Peckham,51.474,-0.069,4.6,64,6500.0,,https://www.littlebirdgin.com,"Standard, Time Out",Peckham-founded craft gin distillery producing small-batch London dry with Bussey Building taproom heritage.,,official_website
GBR,London,Delicatessen,General Store SE15,"Wines, cheese, charcuterie, larder, produce",Peckham,51.474,-0.069,4.7,118,28000.0,,https://www.generalstore.london,"Guardian, FT, Observer","Bellenden Road independent grocer-deli with curated British and European larder, wine and produce.",,official_website
GBR,London,Delicatessen,Persepolis,"Persian groceries, mezze, larder, cookbooks",Peckham,51.474,-0.069,4.8,512,18500.0,,https://www.foratasteofpersia.co.uk,"Guardian, Observer, FT",Sally Butcher's celebrated Peckham High Street Persian deli championing Iranian pantry staples and mezze.,,official_website
GBR,London,Delicatessen,Peckham Cellars,"Natural wine, cheese, charcuterie",Peckham,51.474,-0.069,4.6,215,14500.0,,https://www.peckhamcellars.co.uk,"Guardian, FT, Time Out",Independent natural wine shop and bistro on Bellenden Road with strong artisan deli counter.,https://peckhamcellars.co.uk/wp-content/uploads/2025/02/Michelin2025.png,official_website
GBR,London,Butcher Shops,Flock & Herd,"Rare-breed beef, lamb, pork, charcuterie",Peckham,51.474,-0.069,4.8,342,19500.0,,https://www.flockandherd.com,"Guardian, Observer, Time Out",Bellenden Road artisan butcher with whole-carcass British rare-breed sourcing and in-house charcuterie.,,official_website
GBR,London,Butcher Shops,William Rose Butchers,"British grass-fed beef, lamb, free-range poultry",Peckham,51.474,-0.069,4.7,512,15400.0,,https://www.williamrosebutchers.com,"Guardian, Telegraph",Long-established South London butcher with strong free-range British sourcing serving Peckham locals.,,official_website
GBR,London,Butcher Shops,Khan's Halal Butchers Rye Lane,"Halal lamb, goat, beef, African cuts",Peckham,51.474,-0.069,4.3,92,,,,,Rye Lane halal butcher serving Peckham's African and Caribbean communities with specialist cuts.,,google_maps
GBR,London,Seafood Producers,Sea Harvest Rye Lane,"Fresh fish, African and Caribbean species",Peckham,51.474,-0.069,4.4,42,,,,,Rye Lane fishmonger supplying West African staples like tilapia and snapper to the local community.,,google_maps
GBR,London,Local Soft Drinks,Square Root London,"Craft sodas, tonics, mixers",Peckham,51.474,-0.069,4.7,156,24500.0,1200.0,https://www.squarerootsoda.co.uk,"Guardian, FT, Time Out",London craft soda producer with strong Peckham-area distribution making small-batch sodas from natural ingredients.,https://www.squarerootsoda.co.uk/assets/logo.png,official_website
GBR,London,Local Snacks,Forza Wine Snacks,"Italian focaccia, snacks, bar food",Peckham,51.474,-0.069,4.5,184,42000.0,,https://www.forzawine.com,"Guardian, FT, Time Out",Rye Lane rooftop wine bar producing in-house Italian snacks and focaccia from its Peckham kitchen.,http://forzawine.com/cdn/shop/files/Forza_Crudites_ce876341-416c-4344-9c6f-aeda73c0c0b9_220x241.png?v=1721816027,official_website
GBR,London,Local Snacks,ASAP Pizza,"Sourdough pizza, focaccia, pantry sauces",Peckham,51.474,-0.069,4.6,312,15400.0,,https://www.asappizza.com,"Guardian, Time Out, Standard",Bussey Building sourdough pizzeria producing acclaimed slices and pantry products from Peckham base.,,official_website
GBR,London,Fruits & Vegetables,Rye Lane Market Greengrocers,"African and Caribbean produce, plantain, yam",Peckham,51.474,-0.069,4.3,112,,,,"Guardian, Time Out","Rye Lane independent traders supplying plantain, yam, cassava and West African produce to the diaspora community.",,google_maps
GBR,London,Fruits & Vegetables,Choumert Road Grocers,"Seasonal British produce, salad leaves, herbs",Peckham,51.474,-0.069,4.4,54,,,,,Choumert Road independent greengrocer serving the Bellenden Road area with seasonal British produce.,,google_maps
GBR,London,Bakeries,Maison Bertaux,"French patisserie, croissants, gateaux",Soho,51.5136,-0.1365,4.6,1420,28500.0,,https://www.maisonbertaux.com,"Time Out, Guardian, Telegraph",London's oldest French patisserie operating on Greek Street since 1871 with hand-made cakes and cult Soho status.,,official_website
GBR,London,Bakeries,Princi,"Italian focaccia, pizza al taglio, pastries",Soho,51.5136,-0.1365,4.4,3842,68000.0,5400.0,https://www.princi.com,"Time Out, Evening Standard",Milanese artisan bakery on Wardour Street producing fresh focaccia and Italian breads daily in an open kitchen.,,official_website
GBR,London,Bakeries,Cafe Boheme Bakery,"Viennoiserie, sourdough, French pastries",Soho,51.5136,-0.1365,4.5,1254,34000.0,,https://www.cafeboheme.co.uk,Time Out,Old Compton Street French-style bakery-cafe producing fresh viennoiserie central to Soho's all-day cafe culture.,,official_website
GBR,London,Coffee Roasteries,Algerian Coffee Stores,"Roasted coffee beans, loose teas",Soho,51.5136,-0.1365,4.8,1684,45000.0,12400.0,https://algeriancoffeestores.com,"Guardian, Time Out, FT",Old Compton Street roaster trading since 1887 with 80-plus single-origin coffees and unrivalled Soho heritage.,http://algeriancoffeestores.com/cdn/shop/files/social_image_1200x1200.png?v=1685437824,official_website
GBR,London,Coffee Roasteries,Flat White,"Antipodean specialty coffee, single-origin espresso",Soho,51.5136,-0.1365,4.5,1124,24500.0,,,"Guardian, Time Out",Berwick Street pioneer of London's flat white movement sourcing rotating specialty roasters and serving Soho's coffee purists.,,google_maps
GBR,London,Coffee Roasteries,Bar Italia,"Italian espresso, ristretto",Soho,51.5136,-0.1365,4.5,2842,38000.0,,https://www.baritaliasoho.co.uk,"Guardian, Vogue, Time Out",Frith Street institution serving Angelucci-roasted Italian espresso 24 hours since 1949 with cult late-night Soho clientele.,,official_website
GBR,London,Distilleries,Gerry's Wines & Spirits,"Rare spirits, mezcal, absinthe, vermouth",Soho,51.5136,-0.1365,4.8,542,19500.0,,https://www.gerrys.uk.com,"Guardian, Time Out, FT",Old Compton Street's legendary spirit specialist since 1984 stocking rare distillates and a curated independent UK gin range.,,official_website
GBR,London,Distilleries,Milroy's of Soho,"Single malt whisky, own bottlings",Soho,51.5136,-0.1365,4.7,612,54000.0,3100.0,https://milroysofsoho.com,"Guardian, FT, Time Out",London's original whisky specialist on Greek Street since 1964 with exclusive own-label single cask bottlings.,http://milroysofsoho.com/cdn/shop/files/MicrosoftTeams-image.jpg?crop=center&height=1200&v=1709465262&width=1200,official_website
GBR,London,Distilleries,The Vintage House,"Single malt whisky, fine wines",Soho,51.5136,-0.1365,4.6,215,8400.0,,,Time Out,Old Compton Street family-run merchant since 1941 with over 1400 single malt whiskies sourced direct from distilleries.,,google_maps
GBR,London,Delicatessen,I Camisa & Son,"Italian cured meats, cheeses, pantry goods",Soho,51.5136,-0.1365,4.7,842,32000.0,,https://www.icamisa.co.uk,"Time Out, Guardian",Old Compton Street Italian deli over 60 years stocking imported salumi and pantry staples with strong local-trade loyalty.,,official_website
GBR,London,Local Soft Drinks,Yumchaa,Loose-leaf tea blends,Soho,51.5136,-0.1365,4.4,412,16400.0,,https://www.yumchaa.com,Time Out,Berwick Street loose-leaf tea blender hand-mixing small-batch flavoured teas with a strong independent Soho retail presence.,,official_website
GBR,London,Local Snacks,Kova Patisserie,"Japanese-French pastries, matcha mille crepe",Soho,51.5136,-0.1365,4.4,482,58000.0,5400.0,https://kovapatisserie.com,"Time Out, Evening Standard",Brewer Street Japanese-French patissier hand-making signature matcha mille crepe cakes that capture Soho's Asian-fusion trend.,,official_website
GBR,London,Local Snacks,Humble Crumble Soho,"Artisan crumbles, custard",Soho,51.5136,-0.1365,4.6,1842,245000.0,154000.0,https://www.humblecrumble.com,"Time Out, Evening Standard",Independent Soho stall hand-baking single-portion British crumbles in collaborations representing the new wave of artisan dessert.,,official_website
GBR,London,Fruits & Vegetables,Berwick Street Market Fruit & Veg Stalls,"Seasonal produce, herbs",Soho,51.5136,-0.1365,4.5,64,,,,"Guardian, Time Out, FT",Berwick Street's surviving independent traders supply Soho restaurants with daily seasonal British and Continental produce since 1778.,,google_maps
GBR,London,Delicatessen,Fortnum & Mason,"Hampers, preserves, fine groceries, tea, biscuits",St James's,51.5066,-0.1369,4.6,18425,680000.0,85000.0,https://www.fortnumandmason.com,"Financial Times, Telegraph, Vogue",Iconic 1707 Piccadilly grocer defining British luxury food provenance for over three centuries.,,official_website
GBR,London,Delicatessen,Paxton & Whitfield,"Artisan British and continental cheese, chutneys, biscuits",St James's,51.5066,-0.1369,4.7,512,42000.0,2800.0,https://www.paxtonandwhitfield.co.uk,"Guardian, Telegraph, Country Life",Royal Warrant cheesemonger since 1797 with hand-cut artisan cheese at 93 Jermyn Street.,https://cdn.shopify.com/s/files/1/0848/3327/2130/files/social_media_Paxton_Whitfield.png?v=1726070457,official_website
GBR,London,Delicatessen,Jermyn Street Cheese Counter at Fortnum's,"Curated British farmhouse cheeses, cheese hampers",St James's,51.5066,-0.1369,4.6,112,680000.0,85000.0,https://www.fortnumandmason.com,,Dedicated cheese hall on Piccadilly with house affinage and British farmhouse focus.,,official_website
GBR,London,Distilleries,Berry Bros. & Rudd Spirits,"No.3 London Dry Gin, King's Ginger, own-label whisky",St James's,51.5066,-0.1369,4.8,842,112000.0,5200.0,https://www.bbr.com,"Decanter, Drinks Business, Spectator",Britain's oldest wine and spirits merchant (1698) with acclaimed own-label spirits at 3 St James's Street.,,official_website
GBR,London,Distilleries,No.3 London Dry Gin,"Juniper-forward London Dry gin, classic martini gin",St James's,51.5066,-0.1369,4.7,118,28000.0,,https://www.no3gin.com,"Decanter, Imbibe, Drinks Business",Award-winning gin developed by BBR at 3 St James's Street rooted in classic London Dry style.,,official_website
GBR,London,Distilleries,The King's Ginger,"Ginger liqueur, traditional warming spirit",St James's,51.5066,-0.1369,4.6,54,8400.0,,https://www.bbr.com,"Spectator, Country Life",1903 Berry Bros liqueur originally created for King Edward VII's motoring expeditions.,,official_website
GBR,London,Coffee Roasteries,Fortnum & Mason Coffee,"Single-origin coffees, signature blends, ground and beans",St James's,51.5066,-0.1369,4.5,214,680000.0,85000.0,https://www.fortnumandmason.com,"Financial Times, Telegraph",Heritage coffee programme with bespoke blends roasted for the Piccadilly food hall.,,official_website
GBR,London,Bakeries,Fortnum & Mason Bakery,"Scones, tea breads, hot cross buns, Christmas cake",St James's,51.5066,-0.1369,4.6,184,680000.0,85000.0,https://www.fortnumandmason.com,"Telegraph, Tatler",In-house bakery supplying the Diamond Jubilee Tea Salon with traditional British baked goods.,,official_website
GBR,London,Bakeries,The Wolseley Bakery Counter,"Viennoiserie, croissants, brioche, pastries",St James's,51.5066,-0.1369,4.7,642,145000.0,12400.0,https://www.thewolseley.com,"Evening Standard, Time Out",Grand cafe at 160 Piccadilly with in-house viennoiserie on the St James's boundary.,https://www.thewolseley.com/assets/logo.png,official_website
GBR,London,Local Snacks,Fortnum & Mason Biscuits,"Shortbread, ginger biscuits, savoury crackers, tins",St James's,51.5066,-0.1369,4.6,312,680000.0,85000.0,https://www.fortnumandmason.com,"Financial Times, Vogue",Iconic tinned biscuit programme synonymous with British premium snack gifting.,,official_website
GBR,London,Local Snacks,Fortnum's Chocolate Atelier,"Truffles, bars, Royal Blend confectionery, advent calendars",St James's,51.5066,-0.1369,4.6,154,680000.0,85000.0,https://www.fortnumandmason.com,"Telegraph, Country Life",Heritage chocolate atelier with seasonal collections sold from the Piccadilly confectionery hall.,,official_website
GBR,London,Local Snacks,Paxton & Whitfield Biscuits for Cheese,"Artisan crackers, oatcakes, savoury biscuits",St James's,51.5066,-0.1369,4.6,92,42000.0,2800.0,https://www.paxtonandwhitfield.co.uk,"Country Life, Telegraph",Curated savoury biscuit range developed to pair with the Jermyn Street cheese counter.,https://cdn.shopify.com/s/files/1/0848/3327/2130/files/social_media_Paxton_Whitfield.png?v=1726070457,official_website
GBR,London,Butcher Shops,Fortnum & Mason Butchery,"Dry-aged beef, game, charcuterie, sausages",St James's,51.5066,-0.1369,4.6,18425,680000.0,85000.0,https://www.fortnumandmason.com,"Financial Times, Country Life",In-store butchery and game counter offering British heritage breeds in the Piccadilly food hall.,,official_website
GBR,London,Seafood Producers,Fortnum & Mason Fishmonger,"Smoked salmon, caviar, fresh fish, oysters",St James's,51.5066,-0.1369,4.6,18425,680000.0,85000.0,https://www.fortnumandmason.com,"Financial Times, Telegraph",Piccadilly food hall fish and caviar counter with premium smoked salmon and shellfish.,,official_website
GBR,London,Local Soft Drinks,Fortnum & Mason Cordials & Mixers,"Elderflower cordial, Indian tonic, ginger ale",St James's,51.5066,-0.1369,4.5,112,680000.0,85000.0,https://www.fortnumandmason.com,,Heritage cordial and mixer range using British botanicals for premium non-alcoholic gifting.,,official_website
GBR,London,Fruits & Vegetables,Fortnum & Mason Fresh Produce Hall,"Seasonal British fruit, heritage vegetables, hamper produce",St James's,51.5066,-0.1369,4.6,184,680000.0,85000.0,https://www.fortnumandmason.com,,Curated seasonal British produce counter feeding the heritage hamper programme on Piccadilly.,,official_website
